movie_id,title,year,certificate,runtime_minutes,genre,rating,metascore,description,director,stars,votes,gross_millions
tt1000602,Last Secrets 495,2006,R,125,"Thriller, Crime, Action",7.3,,An epic thriller tale directed by Christopher Nolan.,Christopher Nolan,"Gary Oldman, Harrison Ford, Robert De Niro, Timothée Chalamet",5587,21.88
tt1000174,Secret Chronicles 67,1997,Not Rated,106,Animation,7.3,65.0,A animation film set in 1997.,Christopher Nolan,"Johnny Depp, Amy Adams, Edward Norton",19055,206.95
tt1000440,First Awakening 333,2004,PG-13,121,"Comedy, Family",7.3,,An epic comedy tale directed by Coen Brothers.,Coen Brothers,"Kate Winslet, Brad Pitt, Amy Adams, Will Smith, Christian Bale",53865,376.85
tt1000871,A Story 764,2022,R,119,"Musical, Drama",7.3,69.0,A thrilling musical adventure.,Ron Howard,"Robert De Niro, Kate Winslet, Tom Hanks",163163,123.14
tt1000319,Dark Empire 212,2008,R,129,Thriller,7.3,,An epic thriller tale directed by Guillermo del Toro.,Guillermo del Toro,"Cate Blanchett, Matt Damon, Zendaya, Tom Hanks, Al Pacino",117191,157.81
tt1000890,First War 783,2016,PG,106,"Action, Romance, Horror",7.3,70.0,A critically acclaimed action masterpiece.,Peter Jackson,"Scarlett Johansson, Jennifer Lawrence, Emma Stone, Johnny Depp, Jack Nicholson",88491,486.65
tt1000889,The Love 782,2008,R,95,"Mystery, Family, Sci-Fi",7.3,88.0,A thrilling mystery adventure.,George Lucas,"Will Smith, Jennifer Lawrence, Scarlett Johansson, Tom Hanks, Edward Norton",153038,278.48
tt1000887,Dark Story 780,2000,PG-13,102,Crime,7.3,59.0,A crime film set in 2000.,Peter Jackson,"Mark Ruffalo, Samuel L. Jackson, Natalie Portman, Leonardo DiCaprio",14435,
tt1000350,An Revolution 243,2013,R,107,"Adventure, Thriller, Drama",7.2,,An epic adventure tale directed by Ang Lee.,Ang Lee,"Viola Davis, Morgan Freeman, Scarlett Johansson, Natalie Portman",125623,83.13
tt1000939,First Destiny 832,2013,PG-13,127,Sci-Fi,7.2,,A critically acclaimed sci-fi masterpiece.,Ang Lee,"Christian Bale, Will Smith, Tom Cruise",3322,384.56
tt1000926,Last Dreams 819,2021,PG,118,Action,7.2,60.0,A critically acclaimed action masterpiece.,Ang Lee,"Christian Bale, Denzel Washington, Emma Stone, Tom Cruise",222298,249.57
tt1000616,Lost Revolution 509,2019,R,139,"Horror, Crime",7.2,,A critically acclaimed horror masterpiece.,Ava DuVernay,"Edward Norton, Denzel Washington, Jack Nicholson, Mark Ruffalo, Anthony Hopkins",22712,
tt1000780,Last Secrets 673,2022,PG-13,133,"Crime, Horror",7.2,57.0,A thrilling crime adventure.,Christopher Nolan,"Gary Oldman, Anthony Hopkins, Will Smith, Cate Blanchett",125245,
tt1000786,Secret Secrets 679,2014,PG,84,"Documentary, Romance, Adventure",7.2,62.0,A documentary film set in 2014.,Jordan Peele,"Morgan Freeman, Robert De Niro, Gary Oldman",12783,225.86
tt1000773,Dark Chronicles 666,2019,NC-17,97,"Family, Animation, Western",7.2,83.0,An epic family tale directed by Robert Zemeckis.,Robert Zemeckis,"Timothée Chalamet, Jennifer Lawrence, Florence Pugh",192606,
tt1000492,The Chronicles 385,2000,PG-13,117,"Documentary, Sci-Fi",7.2,,A documentary film set in 2000.,Hayao Miyazaki,"Harrison Ford, Morgan Freeman, Daniel Day-Lewis, Leonardo DiCaprio, Cate Blanchett",15815,
tt1000730,A Quest 623,2007,G,88,Biography,7.2,71.0,An epic biography tale directed by Wong Kar-wai.,Wong Kar-wai,"Anthony Hopkins, Tom Hanks, Kate Winslet",1247265,
tt1000548,First Revolution 441,2010,PG-13,98,"Adventure, Family",7.2,57.0,A adventure film set in 2010.,Edgar Wright,"Edward Norton, Robert Downey Jr., Jack Nicholson, Al Pacino",45219,96.15
tt1000765,Dark War 658,2017,R,130,"Sci-Fi, Comedy",7.2,,An epic sci-fi tale directed by Francis Ford Coppola.,Francis Ford Coppola,"Will Smith, Samuel L. Jackson, Tom Hanks, Viola Davis, Edward Norton",490116,448.96
tt1000753,A War 646,2015,Not Rated,123,"Horror, Thriller",7.2,78.0,An epic horror tale directed by Akira Kurosawa.,Akira Kurosawa,"Anthony Hopkins, Tom Cruise, Meryl Streep, Jack Nicholson, Morgan Freeman",109802,252.54
tt1000263,Lost Secrets 156,2015,PG,86,Documentary,7.2,,An epic documentary tale directed by Frank Darabont.,Frank Darabont,"Florence Pugh, Meryl Streep, Amy Adams, Morgan Freeman, Al Pacino",81759,
tt1000262,A Legend 155,2013,PG-13,136,"War, Adventure, Western",7.2,75.0,A thrilling war adventure.,Robert Zemeckis,"Anthony Hopkins, Zendaya, Scarlett Johansson, Matt Damon",53892,
tt1000677,Final Empire 570,2019,R,100,"Crime, Sci-Fi, Documentary",7.2,71.0,A thrilling crime adventure.,Quentin Tarantino,"Chris Hemsworth, Johnny Depp, Zendaya",127797,
tt1000687,A Story 580,2014,PG-13,117,"Biography, Action",7.2,61.0,A biography film set in 2014.,Sam Mendes,"Matt Damon, Al Pacino, Harrison Ford",51285,321.63
tt1000922,The Mystery 815,2013,PG-13,119,Fantasy,7.2,80.0,A thrilling fantasy adventure.,James Cameron,"Gary Oldman, Samuel L. Jackson, Viola Davis, Leonardo DiCaprio, Morgan Freeman",27594,
tt1000398,Last Quest 291,2015,PG,88,"Drama, Horror, Thriller",7.2,,An epic drama tale directed by Robert Zemeckis.,Robert Zemeckis,"Brad Pitt, Chris Hemsworth, Gary Oldman, Kate Winslet, Al Pacino",58136,320.44
tt1000130,First Secrets 23,1994,PG-13,102,Comedy,7.2,,A critically acclaimed comedy masterpiece.,Ava DuVernay,"Morgan Freeman, Daniel Day-Lewis, Emma Stone",8263,
tt1000543,Final War 436,2009,PG,137,"War, Documentary",7.2,,A critically acclaimed war masterpiece.,Clint Eastwood,"Denzel Washington, Al Pacino, Edward Norton",16822,
tt1000819,Secret Revolution 712,2015,R,124,"Musical, Mystery, Crime",7.2,69.0,A critically acclaimed musical masterpiece.,Bong Joon-ho,"Morgan Freeman, Robert Downey Jr., Denzel Washington, Cate Blanchett, Tom Cruise",121540,394.01
tt1000481,An Journey 374,2018,PG,94,"Crime, Thriller",7.2,75.0,A crime film set in 2018.,Denis Villeneuve,"Mark Ruffalo, Kate Winslet, Margot Robbie",22538,411.23
tt1000479,An Mission 372,2014,PG-13,152,Musical,7.2,,A musical film set in 2014.,Hayao Miyazaki,"Tom Hanks, Amy Adams, Will Smith",180289,68.8
tt1000463,Secret Chronicles 356,2000,R,104,"Horror, Musical, Documentary",7.2,,A critically acclaimed horror masterpiece.,Ang Lee,"Florence Pugh, Timothée Chalamet, Margot Robbie, Jennifer Lawrence",21664,158.42
tt1000895,Lost Adventures 788,2018,R,126,Crime,7.2,,A crime film set in 2018.,Sam Mendes,"Jack Nicholson, Will Smith, Robert Downey Jr., Tom Cruise",5982,29.36
tt1000913,First Secrets 806,2011,G,137,"Drama, Biography",7.2,60.0,A drama film set in 2011.,Taika Waititi,"Timothée Chalamet, Gary Oldman, Leonardo DiCaprio, Margot Robbie, Emma Stone",119962,30.56
tt1000311,First Adventures 204,2014,Not Rated,76,Romance,7.2,,A thrilling romance adventure.,Pedro Almodóvar,"Robert Downey Jr., Gary Oldman, Matt Damon",28195,397.7
tt1000452,A Adventures 345,2009,PG,109,"Fantasy, Romance",7.2,72.0,A thrilling fantasy adventure.,Wong Kar-wai,"Cate Blanchett, Will Smith, Amy Adams, Al Pacino, Florence Pugh",6513,106.79
tt1000848,An Empire 741,2012,PG-13,168,"Action, Horror",7.2,67.0,A action film set in 2012.,George Lucas,"Matt Damon, Kate Winslet, Robert Downey Jr., Christian Bale",7582,
tt1000843,First Story 736,2017,G,97,Drama,7.2,,A thrilling drama adventure.,James Cameron,"Matt Damon, Robert De Niro, Samuel L. Jackson",14919,476.26
tt1000447,Secret Story 340,2024,PG,120,"Mystery, Musical",7.2,81.0,An epic mystery tale directed by Steven Spielberg.,Steven Spielberg,"Kate Winslet, Anthony Hopkins, Keanu Reeves, Scarlett Johansson, Leonardo DiCaprio",357170,172.7
tt1000436,A Secrets 329,2019,PG-13,141,"Musical, Western",7.2,82.0,A thrilling musical adventure.,Martin Scorsese,"Al Pacino, Robert Downey Jr., Emma Stone, Zendaya, Chris Hemsworth",57668,
tt1000201,Dark Quest 94,2015,PG,147,"Adventure, Action, Thriller",7.2,70.0,A adventure film set in 2015.,Greta Gerwig,"Florence Pugh, Denzel Washington, Natalie Portman",999683,480.99
tt1000197,A Dreams 90,1999,PG-13,110,"Romance, Horror",7.2,65.0,A thrilling romance adventure.,Francis Ford Coppola,"Brad Pitt, Robert Downey Jr., Morgan Freeman",98764,
tt1000860,Lost Revolution 753,2009,PG-13,127,"Mystery, Fantasy, Crime",7.2,70.0,A critically acclaimed mystery masterpiece.,Greta Gerwig,"Timothée Chalamet, Tom Cruise, Gary Oldman",55288,121.64
tt1000608,The Love 501,2008,PG-13,123,Musical,7.2,82.0,A musical film set in 2008.,Ryan Coogler,"Amy Adams, Chris Hemsworth, Scarlett Johansson, Tom Hanks",11665,
tt1000999,Secret Mission 892,2005,PG,95,"Mystery, Biography",7.1,63.0,A critically acclaimed mystery masterpiece.,Denis Villeneuve,"Daniel Day-Lewis, Emma Stone, Cate Blanchett, Brad Pitt, Zendaya",47434,275.47
tt1000981,Secret Dreams 874,2014,PG-13,116,"War, Sci-Fi",7.1,,A thrilling war adventure.,Ryan Coogler,"Mark Ruffalo, Al Pacino, Viola Davis",10704,
tt1000994,Secret Legend 887,2019,PG,134,"Comedy, Family",7.1,61.0,A comedy film set in 2019.,Wong Kar-wai,"Harrison Ford, Keanu Reeves, Emma Stone, Meryl Streep, Kate Winslet",5002,370.36
tt1000366,Dark Empire 259,2002,PG,138,Western,7.1,70.0,A critically acclaimed western masterpiece.,Denis Villeneuve,"Meryl Streep, Al Pacino, Gary Oldman, Chris Hemsworth",267537,
tt1000634,The Secrets 527,2014,R,143,"Horror, Thriller, Fantasy",7.1,84.0,An epic horror tale directed by Peter Jackson.,Peter Jackson,"Natalie Portman, Mark Ruffalo, Keanu Reeves",50972,92.97
tt1000859,An Dreams 752,2015,PG-13,139,"Family, Sci-Fi, Musical",7.1,,A critically acclaimed family masterpiece.,Akira Kurosawa,"Harrison Ford, Tom Cruise, Robert De Niro, Samuel L. Jackson",837294,199.19
tt1000959,Lost Destiny 852,2021,G,106,"Mystery, Fantasy",7.1,,A thrilling mystery adventure.,Danny Boyle,"Robert De Niro, Al Pacino, Keanu Reeves",45206,116.22
tt1000628,Dark Revolution 521,2016,R,119,"Crime, Adventure",7.1,,A thrilling crime adventure.,Christopher Nolan,"Morgan Freeman, Gary Oldman, Samuel L. Jackson",17775,
tt1000838,First Awakening 731,2017,PG-13,117,"Adventure, Animation",7.1,,A critically acclaimed adventure masterpiece.,Ryan Coogler,"Johnny Depp, Viola Davis, Harrison Ford, Gary Oldman",68107,370.25
tt1000193,Dark Mystery 86,1996,R,142,Biography,7.1,86.0,A thrilling biography adventure.,Jordan Peele,"Emma Stone, Harrison Ford, Will Smith, Mark Ruffalo",32114,
tt1000478,Lost Mystery 371,2020,PG,116,Thriller,7.1,76.0,A thrilling thriller adventure.,Akira Kurosawa,"Matt Damon, Anthony Hopkins, Al Pacino, Emma Stone",41231,
tt1000815,Final Awakening 708,2020,PG,125,"Sci-Fi, Documentary",7.1,63.0,A thrilling sci-fi adventure.,Taika Waititi,"Brad Pitt, Florence Pugh, Amy Adams, Robert De Niro, Tom Hanks",42124,313.06
tt1000912,Final Chronicles 805,2024,PG,113,"War, Thriller, Animation",7.1,76.0,A thrilling war adventure.,Bong Joon-ho,"Amy Adams, Robert De Niro, Scarlett Johansson, Viola Davis, Mark Ruffalo",616146,24.6
tt1000483,Last Secrets 376,2016,PG-13,120,Family,7.1,,An epic family tale directed by Ron Howard.,Ron Howard,"Margot Robbie, Tom Cruise, Zendaya, Harrison Ford",769366,
tt1000375,Final War 268,2011,R,97,"Adventure, Family",7.1,59.0,A adventure film set in 2011.,Hayao Miyazaki,"Robert De Niro, Timothée Chalamet, Edward Norton",19314,
tt1000518,Final Awakening 411,2009,PG-13,115,Horror,7.1,84.0,A critically acclaimed horror masterpiece.,James Cameron,"Meryl Streep, Jack Nicholson, Harrison Ford",235714,85.71
tt1000242,A Empire 135,2019,G,120,Thriller,7.1,62.0,An epic thriller tale directed by James Cameron.,James Cameron,"Natalie Portman, Gary Oldman, Meryl Streep, Timothée Chalamet, Zendaya",26645,152.34
tt1000551,Last War 444,2008,G,112,"Fantasy, Drama, War",7.1,74.0,A critically acclaimed fantasy masterpiece.,Steven Spielberg,"Florence Pugh, Tom Cruise, Margot Robbie",38441,452.31
tt1000550,First Destiny 443,2006,NC-17,131,"Biography, Western, War",7.1,77.0,A critically acclaimed biography masterpiece.,Sam Mendes,"Florence Pugh, Scarlett Johansson, Keanu Reeves",80143,
tt1000361,An Adventures 254,2005,PG,161,"Drama, Crime",7.1,,A thrilling drama adventure.,Sam Mendes,"Johnny Depp, Morgan Freeman, Chris Hemsworth, Viola Davis",114126,387.73
tt1000970,An Secrets 863,2000,PG-13,109,"Horror, Adventure",7.1,,A horror film set in 2000.,Ron Howard,"Gary Oldman, Anthony Hopkins, Robert Downey Jr., Mark Ruffalo, Emma Stone",20001,
tt1000619,A Legend 512,2014,PG-13,114,"Family, Crime",7.1,81.0,An epic family tale directed by Stanley Kubrick.,Stanley Kubrick,"Mark Ruffalo, Margot Robbie, Robert De Niro, Kate Winslet",88475,28.13
tt1000966,An Chronicles 859,2019,R,114,Sci-Fi,7.1,82.0,A critically acclaimed sci-fi masterpiece.,Francis Ford Coppola,"Natalie Portman, Jack Nicholson, Matt Damon, Samuel L. Jackson",55923,436.91
tt1000390,First Dreams 283,2009,G,135,War,7.1,58.0,A war film set in 2009.,Greta Gerwig,"Natalie Portman, Matt Damon, Viola Davis, Leonardo DiCaprio",70003,23.71
tt1000356,Lost Mission 249,2015,PG,110,Western,7.1,78.0,A thrilling western adventure.,Peter Jackson,"Scarlett Johansson, Matt Damon, Meryl Streep",55805,
tt1000119,Lost Journey 12,1989,R,114,"Romance, Western",7.1,,A romance film set in 1989.,Pedro Almodóvar,"Robert De Niro, Amy Adams, Cate Blanchett",10386,266.62
tt1000376,Final Chronicles 269,2017,R,118,"Biography, Action",7.1,,A thrilling biography adventure.,Robert Zemeckis,"Johnny Depp, Keanu Reeves, Jack Nicholson, Denzel Washington",96958,136.33
tt1000184,An Revolution 77,1981,Not Rated,143,"Adventure, Western",7.0,74.0,A adventure film set in 1981.,George Lucas,"Margot Robbie, Leonardo DiCaprio, Natalie Portman, Anthony Hopkins",59609,121.15
tt1000877,Final Chronicles 770,2001,PG-13,129,Biography,7.0,74.0,An epic biography tale directed by Spike Lee.,Spike Lee,"Jennifer Lawrence, Emma Stone, Matt Damon, Morgan Freeman",95507,424.8
tt1000316,Lost Empire 209,2017,PG-13,119,"Family, Thriller",7.0,66.0,A critically acclaimed family masterpiece.,Francis Ford Coppola,"Brad Pitt, Tom Hanks, Amy Adams",41695,417.39
tt1000421,Lost Kingdom 314,2009,Not Rated,101,"Adventure, Documentary",7.0,77.0,An epic adventure tale directed by Ang Lee.,Ang Lee,"Robert De Niro, Morgan Freeman, Johnny Depp, Brad Pitt, Cate Blanchett",7182,191.12
tt1000206,Dark Story 99,2017,R,129,"Animation, Adventure",7.0,70.0,An epic animation tale directed by Taika Waititi.,Taika Waititi,"Jennifer Lawrence, Margot Robbie, Robert De Niro, Harrison Ford, Anthony Hopkins",18293,10.35
tt1000362,A Empire 255,2009,R,140,"Biography, Thriller",7.0,74.0,A thrilling biography adventure.,Hayao Miyazaki,"Viola Davis, Kate Winslet, Anthony Hopkins",40596,
tt1000738,First Secrets 631,2008,PG-13,110,"Thriller, Musical",7.0,,An epic thriller tale directed by Ron Howard.,Ron Howard,"Brad Pitt, Scarlett Johansson, Keanu Reeves",31098,331.62
tt1000731,Last Empire 624,2014,Not Rated,92,"Thriller, Comedy",7.0,,A critically acclaimed thriller masterpiece.,Hayao Miyazaki,"Tom Cruise, Morgan Freeman, Christian Bale, Natalie Portman, Viola Davis",22181,110.76
tt1000714,First Journey 607,2020,R,123,"Romance, Horror",7.0,79.0,A thrilling romance adventure.,Coen Brothers,"Will Smith, Mark Ruffalo, Keanu Reeves, Chris Hemsworth",42838,258.57
tt1000306,Final Awakening 199,2001,PG-13,111,"Animation, Fantasy",7.0,57.0,A critically acclaimed animation masterpiece.,Stanley Kubrick,"Denzel Washington, Cate Blanchett, Tom Cruise, Scarlett Johansson",299673,279.97
tt1000301,The Story 194,2023,R,145,Fantasy,7.0,73.0,A thrilling fantasy adventure.,George Lucas,"Timothée Chalamet, Gary Oldman, Margot Robbie, Viola Davis, Tom Cruise",64193,152.84
tt1000393,The Mission 286,2024,PG,97,"Thriller, Comedy",7.0,84.0,A thriller film set in 2024.,Frank Darabont,"Denzel Washington, Tom Cruise, Cate Blanchett, Amy Adams, Keanu Reeves",483111,
tt1000154,First Quest 47,1994,PG-13,106,Adventure,7.0,,A critically acclaimed adventure masterpiece.,Ridley Scott,"Daniel Day-Lewis, Harrison Ford, Robert Downey Jr., Johnny Depp, Chris Hemsworth",50589,247.53
tt1000720,Final Mystery 613,2006,PG,97,"Western, Horror",7.0,,A thrilling western adventure.,Coen Brothers,"Margot Robbie, Amy Adams, Meryl Streep",126415,
tt1000686,First Empire 579,2003,PG,125,"Action, Biography",7.0,55.0,A critically acclaimed action masterpiece.,Ava DuVernay,"Robert Downey Jr., Tom Hanks, Harrison Ford, Will Smith, Matt Damon",214560,
tt1000668,First Story 561,2021,PG,82,"Sci-Fi, Horror",7.0,78.0,A thrilling sci-fi adventure.,Wong Kar-wai,"Will Smith, Cate Blanchett, Keanu Reeves",59982,104.54
tt1000647,Secret Love 540,2022,R,112,Animation,7.0,81.0,A animation film set in 2022.,Ridley Scott,"Will Smith, Al Pacino, Robert De Niro, Keanu Reeves, Gary Oldman",35782,143.5
tt1000562,Last Journey 455,2019,PG-13,110,"Documentary, Biography",7.0,61.0,A critically acclaimed documentary masterpiece.,James Cameron,"Margot Robbie, Edward Norton, Matt Damon",91576,
tt1000399,Secret Chronicles 292,2004,Not Rated,131,"Family, War",7.0,84.0,An epic family tale directed by Robert Zemeckis.,Robert Zemeckis,"Meryl Streep, Leonardo DiCaprio, Emma Stone, Robert Downey Jr.",463337,492.8
tt1000915,A War 808,2009,Not Rated,114,"Sci-Fi, Horror, Animation",7.0,78.0,A sci-fi film set in 2009.,Spike Lee,"Gary Oldman, Robert De Niro, Tom Cruise, Florence Pugh",10651,62.22
tt1000921,Final Quest 814,2008,PG-13,107,"Musical, Fantasy, Action",7.0,73.0,An epic musical tale directed by Edgar Wright.,Edgar Wright,"Tom Cruise, Robert Downey Jr., Zendaya",204948,367.63
tt1000370,Lost Destiny 263,2003,G,116,"Musical, Family",7.0,75.0,A critically acclaimed musical masterpiece.,Wong Kar-wai,"Jennifer Lawrence, Cate Blanchett, Robert Downey Jr., Daniel Day-Lewis, Denzel Washington",220819,84.69
tt1000245,Secret Mission 138,2010,PG,129,"Mystery, Biography",7.0,67.0,An epic mystery tale directed by Peter Jackson.,Peter Jackson,"Tom Hanks, Timothée Chalamet, Anthony Hopkins, Harrison Ford",261459,19.17
tt1000243,First War 136,2022,R,104,"Documentary, Mystery",7.0,,A critically acclaimed documentary masterpiece.,James Cameron,"Timothée Chalamet, Daniel Day-Lewis, Tom Hanks, Matt Damon, Cate Blanchett",13800,397.2
tt1000241,Dark Dreams 134,2016,PG-13,134,"Romance, War",7.0,60.0,A thrilling romance adventure.,Jordan Peele,"Tom Cruise, Zendaya, Brad Pitt, Viola Davis",45434,
tt1000446,A Adventures 339,2015,R,112,Family,7.0,,A thrilling family adventure.,Ron Howard,"Samuel L. Jackson, Jack Nicholson, Margot Robbie",76180,
tt1000854,Dark Destiny 747,2016,PG-13,101,Horror,7.0,70.0,An epic horror tale directed by Christopher Nolan.,Christopher Nolan,"Brad Pitt, Margot Robbie, Jennifer Lawrence, Amy Adams",15630,
tt1000800,Secret Love 693,2016,NC-17,105,Mystery,7.0,78.0,A critically acclaimed mystery masterpiece.,Quentin Tarantino,"Jennifer Lawrence, Chris Hemsworth, Samuel L. Jackson, Kate Winslet, Edward Norton",26369,
tt1000964,Last Kingdom 857,2010,NC-17,135,"Romance, Sci-Fi, War",7.0,85.0,A thrilling romance adventure.,Martin Scorsese,"Tom Hanks, Timothée Chalamet, Jennifer Lawrence, Viola Davis",128335,55.19
tt1000993,Last Adventures 886,2019,R,123,"Adventure, Sci-Fi, Action",7.0,64.0,A critically acclaimed adventure masterpiece.,Martin Scorsese,"Scarlett Johansson, Harrison Ford, Edward Norton, Samuel L. Jackson, Keanu Reeves",403741,393.84
tt1000933,A Legend 826,2006,R,126,"Thriller, Western",7.0,,A thriller film set in 2006.,Wes Anderson,"Natalie Portman, Florence Pugh, Jack Nicholson, Meryl Streep, Samuel L. Jackson",2500000,272.14
tt1000278,Final Legend 171,2020,PG-13,119,"Comedy, Western, Romance",7.0,83.0,A critically acclaimed comedy masterpiece.,Denis Villeneuve,"Meryl Streep, Anthony Hopkins, Cate Blanchett, Chris Hemsworth, Jack Nicholson",612773,271.97
tt1000610,Lost War 503,2011,PG-13,134,"Fantasy, Family, Comedy",7.0,59.0,A fantasy film set in 2011.,Wes Anderson,"Harrison Ford, Meryl Streep, Leonardo DiCaprio, Jennifer Lawrence",250122,178.13
tt1000645,Last Mission 538,2016,PG,89,"Family, Animation, Fantasy",7.0,,An epic family tale directed by David Fincher.,David Fincher,"Timothée Chalamet, Gary Oldman, Natalie Portman, Mark Ruffalo",120757,272.38
